ID;NOME ORG;Latitude;Longitude
794;15.392.750/0001-23 | INSTITUTO NENEX;-23,6112746;-46,5016073
795;15.393.295/0001-80 | CENTRO DE INTEGRAÇÃO DOS AMIGOS DA TERCEIRA IDADE CIDADÃOS DO NOVO MILÊNIO;-23,4532842;-46,7330849
796;15.396.826/0001-99 | ASSOCIAÇÃO REAL DE ESTUDO ESPORTIVO;-23,7303822;-46,6842512
797;15.409.703/0001-45 | APJA - ASSOCIACAO DE DESENVOLVIMENTO E APOIO SOCIAL, COMUNITARIA, CULTURAL E EDUCACIONAL - PAI JOAQUIM DE ANGOLA;-23,6323802;-46,764386
798;15.471.181/0001-01 | PROJETO ELIAS - INSTITUTO PROJETO ELIAS;-23,5167579;-46,5784467
799;15.486.109/0001-58 | IGREJA EVANGELICA ASSEMBLEIA DE DEUS - MINISTERIO JERUSALEM LUGAR DE ADORACAO;-23,5446314;-46,4917003
800;15.562.764/0001-48 | ASSOCIAÇÃO VIDA PLENA DO JARDIM MORENO;-23,5786628;-46,4180222
801;15.564.794/0001-93 | INSTITUTO VANDA ROCHA;-23,6751957;-46,6554526
802;15.585.183/0001-21 | INSTITUTO DE EDUCAÇÃO CULTURA E CIDADANIA CLEMENTE RODRIGUES;-23,5457439;-46,4098199
803;15.614.343/0002-02 | ONG DA ÁREA SOCIAL DO PARQUE DAS FLORES (FILIAL);-23,6283194;-46,4461207
804;15.633.160/0001-45 | LUZ PRO MEU VIVER;-23,7347859;-46,6840308
805;15.639.188/0001-90 | ASSOCIAÇÃO RENOVAR E CRESCER;-23,4711248;-46,5951829
806;15.648.385/0001-75 | ASSOCIAÇÃO DE APOIO À MULHER VÍTIMA DE VIOLÊNCIA - AAMVV;-23,6016448;-46,748813
807;15.864.260/0001-82 | COMUNIDADE BATISTA ALTERNATIVA DE VIDA;-23,4557864;-46,7328883
808;16.523.982/0001-36 | INSTITUTO SOCIAL MINHA HELIOPOLIS;-23,6057584;-46,5937149
809;16.527.215/0001-03 | INSTITUTO RECRIAR EDUCAR E SABER;-23,4431932;-46,7277633
810;16.621.857/0001-69 | IGREJA APOSTÓLICA MISSÃO MUNDIAL RESTAURAR  - ONDE O VELHO SE FAZ NOVO! AP.21:5;-23,5478628;-46,4308017
811;16.630.988/0001-02 | ASSOCIAÇÃO COMUNITARIA JOSE FRANCISCO;-23,4526518;-46,6917405
812;16.648.463/0001-02 | COOPERATIVA HABITACIONAL NEGRO ANDRE REBOUÇAS;-23,4506662;-46,7258677
813;16.648.905/0001-02 | ASSEMBLÉIA DE DEUS MINISTÉRIO CASA DE ORAÇÃO;-23,4854965;-46,4119902
814;16.655.616/0001-30 | COMUNIDADE APOSTOLICA SHEKINÁH NA COLHEITA;-23,5557884;-46,3917879
815;16.676.103/0001-06 | CLUBE DOS 318 ? RESGATADORES EM AÇÃO PELA VIDA;-23,4823966;-46,39275
816;16.796.413/0001-64 | ASSOCIAÇÃO BENEFICENTE RENASCENDO;-23,5925912;-46,4030112
817;16.808.381/0001-70 | ASSOCIAÇÃO VISANDO AMOR;-23,5957757;-46,7345533
818;16.874.573/0001-84 | ASSOCIAÇÃO PROJETO MÃOS QUE AJUDAM APMA;-23,5595835;-46,4238247
819;16.966.484/0001-68 | INSTITUTO DE DESENVOLVIMENTO SOCIO EDUCACIONAL AGAPE;-23,5010862;-46,4029449
820;17.001.957/0001-55 | ORGANIZAÇÃO AMIGOS EM SINTONIA;-23,6444267;-46,7715051
821;17.031.474/0001-01 | IGREJA PENTECOSTAL LIBERTANDO VIDAS;-23,8360993;-46,7253464
822;17.089.849/0001-86 | CONFEDERAÇÃO ECLESIASTICA INTERNACIONAL DO BRASIL - CEIB;-23,5169269;-46,4221544
823;17.188.642/0001-69 | IGREJA EVANGÉLICA MINISTÉRIO AVIVA;-23,5085762;-46,4951743
824;17.200.672/0001-43 | ASSOCIACAO DE MORADORES DO RECANTO CAMPO BELO;-23,7747474;-46,736124
825;17.210.447/0001-98 | INSTITUTO EDUCACIONAL RABISCO CORES E FORMAS;-23,4887653;-46,4121776
826;17.213.880/0001-87 | ASSOCIAÇÃO BENEFICENTE EDUCACIONAL ESPORTIVA CORES DO BRASIL;-23,5555185;-46,467459
827;17.215.846/0001-41 | ASSOCIAÇÃO COMUNITÁRIA BENEFICENTE SÃO VICENTE PALLOTTI;-23,5454531;-46,5416296
828;17.259.343/0001-78 | CENTRO ASSISTENCIAL SIMPLES ATITUDE;-23,6791873;-46,6310492
829;17.259.671/0001-74 | TEMPLO RENOVADO EM CRISTO;-23,6657566;-46,6725562
830;17.264.248/0001-62 | IGREJA SOMOS UM;-23,5501089;-46,4445851
831;17.265.972/0001-00 | ASSOCIAÇÃO BENEFICENTE DIVINA GRAÇA;-23,5567237;-46,3999943
832;17.285.190/0001-33 | ASSOCIAÇÃO BRASILEIRA DE PIPAS;-23,6257148;-46,4439096
833;17.331.162/0001-05 | AMOVA;-23,4636406;-46,6403021
834;17.335.862/0001-78 | INSTITUTO MULHERES GRANDIOSAS;-23,5684794;-46,4031172
835;17.390.780/0001-26 | ASSOCIAÇÃO PERSEVERANÇA;-23,5454446;-46,4073724
836;17.413.875/0001-18 | INSTITUTO MARIO AMERICO;-23,4873766;-46,6513276
837;17.429.835/0001-64 | ASSOCIAÇÃO DE MORADORES DO JARDIM VERA CRUZ E ADJACÊNCIAS;-23,7384282;-46,7792758
838;17.442.480/0001-43 | GREMIO RECREATIVO SOCIAL CULTURAL ESPORTIVO O KACIKE DA VILA;-23,5123993;-46,5905061
839;17.526.206/0001-52 | IGREJA PENTECOSTAL ASSEMBLEIA DE DEUS REMIDOS DO SENHOR NO BRASIL;-23,5064499;-46,3842415
840;17.553.212/0001-07 | ASSOCIAÇÃO BENEFICENTE CORAÇÃO AMIGO;-23,4611521;-46,6742261
841;17.559.487/0001-40 | CENTRO DE EDUCACAO INFANTIL OS FILHOS DE MESSIAS;-23,4574748;-46,7015609
842;17.574.562/0001-41 | ASSOCIAÇÃO BENEFICENTE MARIA JOSÉ;-23,511077;-46,4942553
843;17.633.392/0001-29 | INSTITUTO SACI - SABERES CULTURAS E INTEGRAÇÃO;-23,4628942;-46,6932764
844;17.645.335/0001-60 | INSTITUTO DE INTERNALIZAÇÃO GLOBAL;-23,5063608;-46,6538676
845;17.670.872/0001-60 | INSTITUTO MENSAGEIRO DA PAZ;-23,5883064;-46,7883492
846;17.701.450/0001-04 | COMUNIDADE EVANGÉLICA TRANSBORDAR;-23,5026261;-46,6597135
847;17.793.389/0001-72 | ASSOCIACAO DE MORADORES DO ALTO DA VILA BRASILANDIA;-23,4574288;-46,6980979
848;17.861.975/0001-07 | ASSOCIAÇÃO CULTURAL ESPORTIVA HEBRON AMIGOS DO ATLETA;-23,611039;-46,6115891
849;17.903.939/0001-69 | CONVENCAO REGIONAL PAULISTANA LESTE DAS IGREJAS ADVENTISTA DA PROMESSA;-23,4982346;-46,3979534
850;17.918.367/0001-91 | ASSEMBLEIA DE DEUS CONSERTO COM DEUS NO BRASIL;-23,5217541;-46,3904402
851;17.918.512/0001-34 | ORGANIZAÇÃO NÃO GOVERNAMENTAL COMPANHIA ATELIÊ DAS ARTES;-23,7143599;-46,655947
852;18.007.235/0001-70 | SERMIG BRASIL;-23,5511005;-46,6197478
853;18.007.406/0001-61 | ASSOCIAÇÃO VIVENDO E APRENDENDO DA CIDADE DE SÃO PAULO;-23,5223042;-46,4312289
854;18.037.568/0001-42 | ASSOCIACAO COMUNIDADE JARDIM SAO PAULO DE GUAINAZES;-23,5609119;-46,4038079
855;18.064.875/0001-12 | ASSOCIAÇÃO PEDE-BRASIL (ATUAÇÃO GLOBAL);-23,4818952;-46,3905828
856;18.070.517/0001-12 | ASSOCIAÇÃO BENEFICENTE CONSTRUINDO O AMANHÃ;-23,5705882;-46,4049335
857;18.160.768/0001-98 | ASSOCIAÇÃO COMUNITARIA KAIROS;-23,4990755;-46,4383017
858;18.183.955/0001-97 | ASSOCIAÇÃO  BENEFICENTE TEREZA FERNANDES;-23,6004451;-46,547179
859;18.205.372/0001-10 | ASSOCIAÇÃO DAS FAMÍLIAS PARA UNIFICAÇÃO E PAZ MUNDIAL DE SANTO AMARO;-23,6556903;-46,7727599
860;18.293.320/0001-42 | ASSEMBLEIA DE DEUS MINISTERIO DOS GUACHOS;-23,5091005;-46,4225741
861;18.308.857/0001-39 | INSTITUTO ESPIRITUALISTA MONA;-23,5986005;-46,5588571
862;18.313.385/0001-02 | IGREJA ASSEMBLEIA DE DEUS PORTA DA FÉ;-23,7384503;-46,6684688
863;18.351.450/0001-94 | IGREJA EVANGELICA ASSEMBLEIA DE DEUS MINISTERIO RESGATE DE VILA MARIA;-23,4950235;-46,5817359
864;18.384.473/0001-03 | AMCAPRA - ASSOCIAÇÃO DE MORADORES COLABORADORES E AMIGOS DE PONTE RASA E ADJACÊNCIAS;-23,5152039;-46,4827103
865;18.384.497/0001-54 | ASSOCIAÇÃO GREMIO RECREATIVO CULTURAL SOCIAL SAVIME;-23,4967561;-46,5936363
866;18.384.643/0001-41 | IGREJA EVANGELICA ÉPOCA DA PAZ;-23,5033782;-46,3842056
867;18.433.043/0001-26 | INSTITUTO ASSISTENCIAL MUNDIAL CONSELHO DO BEM;-23,5204198;-46,412536
868;18.476.110/0001-90 | ASSOCIAÇÃO COMUNITÁRIA PROJETO NOITES SOLIDÁRIAS;-23,5269025;-46,5320965
869;18.481.801/0001-81 | BRASIL SAÚDE E AÇÃO;-23,455402;-46,6948473
870;18.493.409/0001-52 | CENTRO COMUNITÁRIO DE CIDADANIA E CULTURA VILA DALVA;-23,563024;-46,7651473
871;18.519.692/0001-44 | IGREJA EVANGELICA PENTECOSTAL DEUS PURO PODER;-23,6581444;-46,7695137
872;18.527.925/0001-50 | ASSOCIAÇÃO POLIESPORTIVA SAO REMO;-23,5620295;-46,7430575
873;18.539.090/0001-59 | ASSOCIACAO PROJETO CRIANCA;-23,5557714;-46,6395571
874;18.553.493/0001-52 | ASSOCIAÇÃO BENEFICENTE COMUNITARIA GABRIELA MISTRAL;-23,5137028;-46,5504584
875;18.622.471/0001-05 | INSTITUTO EL SHADDAI CONSTRUINDO SONHOS;-23,5500188;-46,4109305
876;18.700.934/0001-00 | CENTRO DE DEFESA DOS DIREITOS HUMANOS DE CRIANÇA E ADOLESCENTE ERMINIA CIRCOSTA;-23,5033922;-46,4065469
877;18.725.687/0001-98 | NUCLEO ASSISTENCIAL DE DESENVOLVIMENTO INTEGRAL;-23,6764257;-46,7980589
878;18.767.811/0001-88 | ASSOCIAÇÃO FLOR DO CAMPO BEM MAIOR;-23,6921615;-46,7479265
879;18.773.289/0001-47 | INSTITUTO CATIA NUNES;-23,484309;-46,4149983
880;18.821.278/0001-95 | INSTITUTO FOLEGO DE VIDA;-23,5860722;-46,5748001
881;18.864.129/0001-03 | REDE SOLIDARIEDADE;-23,4980347;-46,4664709
882;18.875.139/0001-44 | ONG ASSOCIAÇÃO DE BOMBEIROS CIVIS E DEFESA CIVIL NACIONAL;-23,6470403;-46,7363936
883;18.973.794/0001-35 | INSTITUTO VIDA VENCEDORA-IVV;-23,6565706;-46,7637113
884;19.048.614/0001-71 | IGREJA EVANGELICA ALIANCADOS EM CRISTO;-23,5716858;-46,4000825
885;19.053.887/0001-04 | IGREJA PENTECOSTAL VISÃO DA PROMESSA DO DEUS VIVO;-23,515628;-46,4191891
886;19.095.789/0001-30 | INSTITUTO LUZ DO AMANHA;-23,520925;-46,4446562
887;19.097.331/0001-10 | IGREJA MINISTERIO ACOS;-23,5447109;-46,4903713
888;19.109.208/0001-71 | COMUNIDADE TERAPÊUTICA PASSO PARA VIDA;-23,6581884;-46,7472353
889;19.206.066/0001-60 | INSTITUTO VIDA ATIVA;-23,7103862;-46,6971941
890;19.215.491/0001-16 | ASSOCIAÇÃO DESPORTIVA UNITESPA DE CAMARAGIBE;-23,5182297;-46,4553699
891;19.264.386/0001-77 | MINISTERIO APOSTOLICO AGAPE EM CRISTO;-23,5024109;-46,3746414
892;19.276.935/0001-23 | ONG. SOCIAL CASA DA MISERICORDIA DO BOM SAMARITANO;-23,4605396;-46,6727583
893;19.303.968/0001-15 | UNIAO EDUCACIONAL E ESPORTIVA;-23,6086827;-46,7282362
894;19.351.236/0001-09 | INSTITUTO SOCIAL DE DESENVOLVIMENTO E REFERÊNCIA MARIAH;-23,5157096;-46,4129454
895;19.395.405/0001-02 | ASSOCIAÇÃO NOSSOS SONHOS;-23,4404877;-46,7045686
896;19.401.168/0001-37 | IGREJA EVANGELICA ASSEMBLEIA DE DEUS MINISTERIO GUERREIROS DE JESUS NA SEARA EM MASCARENHAS DE MORAIS;-23,6114639;-46,4999742
897;19.415.857/0001-09 | ASSOCIAÇÃO DE ARTE E CULTURA JARDIM VERA CRUZ E ADJACENCIAS;-23,7365616;-46,7756636
898;19.445.449/0001-91 | ASSOCIAÇÃO BENEFICENTE PRAÇA 12;-23,5673514;-46,4065985
899;19.538.090/0001-05 | IGREJA UNIDA DE GARÇA NO JARDIM PAINEIRAS;-23,6213142;-46,4816504
900;19.557.575/0001-38 | INSTITUTO COEXISTENCIA;-23,8687296;-46,753003
901;19.631.320/0001-78 | INSTITUTO BECEI;-23,6169688;-46,7241191
902;19.659.823/0001-51 | INSTITUTO PROPOR;-23,6922199;-46,7848691
903;19.695.072/0001-29 | ASSOCIAÇÃO BENEFICIENTE CULTURAL PROJETO CEUZINHO JABAQUARA;-23,6571763;-46,639038
904;19.696.261/0001-16 | ASSOCIAÇÃO BENEFICENTE COMUNITARIA OLHAR  DE LAURA;-23,5482614;-46,7433306
905;19.717.515/0001-35 | IGREJA KARIS - COMUNIDADE CRISTA DE SAO PAULO;-23,6376578;-46,6479939
906;19.721.578/0001-65 | GRUPO DOS AMIGOS MUNDO FELIZ;-23,6036053;-46,5859918
907;19.843.078/0001-04 | MINISTÉRIO APOSTOLICO ALCANÇADOS POR DEUS - MAAD;-23,4948109;-46,5809835
908;19.862.079/0001-98 | INSTITUTO MOVIMENTO DOS TRABALHADORES DO CURSINO;-23,6191025;-46,6125992
909;19.878.286/0001-30 | ASSOCIAÇÃO AMIGOS DA FAMILIA;-23,5562192;-46,4539361
910;19.890.663/0001-57 | IGREJA ASSEMBLEIA DE DEUS MINISTERIO INTERNACIONAL NO BRASIL;-23,5386892;-46,4564629
911;19.973.931/0001-02 | A.M.D - ASSOCIACAO MOVIMENTO DEMOCRATICO;-23,4513228;-46,6932652
912;20.015.677/0001-00 | ASSOCIACAO E APOIO EFATA BERIT;-23,460969;-46,6899837
913;20.037.194/0001-07 | ASSOCIAÇÃO DE MORADORES DO JARDIM POUSO ALEGRE, JARDIM SANTA RITA , PARQUE SANTA CECILIA E JARDIM KIOTO;-23,7356359;-46,7154385
914;20.043.168/0001-91 | IGREJA CRISTÃ MISSÃO DE RESTAURAÇÃO;-23,5349361;-46,3990746
915;20.057.641/0001-90 | IGREJA APOSTOLICA CATEDRAL DE MISSOES INTERNACIONAL;-23,5350075;-46,3993685
916;20.067.667/0001-19 | INSTITUTO DE  DESENVOLVIMENTO E  IGUALDADE SOCIAL;-23,539517;-46,4401948
917;20.087.556/0001-74 | INSTITUTO DE AÇÃO COMUNITÁRIA;-23,5201971;-46,7480455
918;20.103.570/0001-14 | CASA HUNTER ASSOC. BRASILEIRA DOS PORTADORES DA DOENÇA DE HUNTER E OUTRAS DOENÇAS RARAS;-23,6025465;-46,6606074
919;20.208.460/0001-17 | ASSOCIACAO BENEFICENTE ? ABENUH;-23,4899412;-46,4256627
920;20.459.193/0001-50 | PAPERBOXLAB USINA DE ARTE E IDEIAS;-23,6208462;-46,7252786
921;20.459.428/0001-04 | CENTRO DE RECREAÇÃO INFANTIL AMAR MAIS,MUITO MAIS;-23,4604579;-46,6663564
922;20.711.422/0001-82 | IGREJA PENTECOSTAL METODISTA DO BRASIL;-23,5070138;-46,3858964
923;20.782.261/0001-18 | IGREJA APOSTOLICA PENTECOSTAL JESUS SALVA;-23,5303893;-46,452563
924;20.785.406/0001-34 | ASSOCIACAO DE AJUDA MUTUA JARDIM PAQUETA;-23,4923547;-46,7450369
925;20.813.206/0001-48 | ASSOCIAÇÃO MORADORES DO PINHEIRINHO II;-23,6144963;-46,4246614
926;20.836.363/0001-79 | ASSOCIAÇÃO COMUNITÁRIA E CIDADÃ MARION;-23,7155463;-46,6787865
927;20.837.609/0001-27 | ASSOCIACAO RECREATIVO PEQUENINOS DE JESUS - ARPJ;-23,5953865;-46,519703
928;20.908.278/0001-79 | ASSEMBLEIA DE DEUS MINISTERIO FAMILIA REFUGIO;-23,8284699;-46,7400522
929;20.937.240/0001-24 | ASSOCIACAO BENEFICENTE FONTES DAS AGUAS DA VIDA A MAO AMIGA;-23,6624485;-46,6363136
930;20.965.918/0001-82 | ASSOCIAÇÃO BENEFICENTE PIAZINHO;-23,546295;-46,5222184
931;20.973.809/0001-07 | IGREJA EVANGELICA ASSEMBLEIA DE DEUS MUDANCA DE VIDA;-23,6223991;-46,4924594
932;20.982.640/0001-51 | IIGREJA CRISTÃ DA PAZ;-23,4836923;-46,7106699
933;21.071.939/0001-17 | NOVA FASCINAÇÃO BRASIL;-23,5539183;-46,4287102
934;21.136.703/0001-11 | INSTITUTO DE INTERGRAÇÃO E APOIO A CIDADANIA DEGRAUS DA LUZ;-23,5729305;-46,5126238
935;21.165.059/0001-00 | VENTOFRIO INSTALACAO E MANUTENCAO DE AR CONDICIONADO LTDA;-23,4414108;-46,7902614
936;21.178.102/0001-71 | ASSOCIAÇÃO C.A.E.CARVALHO VILA NOVA ADJACÊNCIAS;-23,5275309;-46,4597357
937;21.180.471/0001-07 | GRÊMIO RECREATIVO E CULTURAL UNIÃO DE VILA;-23,5174596;-46,4281526
938;21.213.972/0001-34 | INSTITUTO REAGI RESPONSABILIDADE E COMPROMETIMENTO SOCIAL;-23,467764;-46,6886338
939;21.253.410/0001-14 | GREMIO RECREATIVO DESPORTIVO CULTURAL DOS EMPREENDIMENTOS HABITACIONAL DA VILA SILVIA;-23,491984;-46,5047139
940;21.253.482/0001-61 | ASSOCIAÇÃO PARQUE DAS AMERICAS & ADJACENCIAS;-23,5564935;-46,3924218
941;21.298.126/0001-64 | INSTITUTO COMVIVER;-23,5451365;-46,7464011
942;21.360.502/0001-01 | ASSEMBLEIA DE DEUS DAS PROMESSAS DE JESUS;-23,507255;-46,3700682
943;21.360.660/0001-53 | ASSOCIAÇÃO DE MORADORES MONTE CRISTO;-23,582802;-46,3806245
944;21.396.680/0001-84 | IGREJA EVANGELICA ASSEMBLEIA DE DEUS COMUNIDADE TEMPLO DA PAZ;-23,5109513;-46,4615262
945;21.406.754/0001-16 | IGREJA PENTECOSTAL O GRANDE DEUS DA PROVIDENCIA;-23,6011668;-46,7954768
946;21.432.066/0001-20 | ASSOCIAÇÃO ESTRADA JOSE LOPES;-23,4224376;-46,7140134
947;21.463.068/0001-87 | INSTITUTO MÃOS E GRATIDÃO;-23,4979239;-46,5869965
948;21.548.824/0001-70 | INSTITUTO PLENA PRIMAVERA;-23,6305162;-46,4425735
949;21.556.905/0001-12 | ASSOCIAÇÃO DE MORADORES FÊNIX DO MORUMBIZINHO;-23,6346856;-46,4544176
950;21.624.370/0001-70 | ANDDDES AGÊNCIA NACIONAL DEFESA GARANTIA DOS DIREITOS DIFUSOS À EDUCAÇÃO E À SAÚDE;-23,6799946;-46,7777987
951;21.624.370/0002-50 | ANDDDES - AGÊNCIA NACIONAL DE DEFESA E GARANTIA DOS DIREITOS DIFUSOS À EDUCAÇÃO E SAÚDE;-23,7294922;-46,7679853
952;21.652.503/0001-11 | ASSOCIACAO JOVENS DE HOJE INTEGRADOS NO AMANHÃ;-23,4867987;-46,3871227
953;21.735.611/0001-58 | ASSEMBLEIA DE DEUS ATÉ CHEGAR AO CEU;-23,4624039;-46,6662821
954;21.756.654/0001-10 | INSTITUTO RECICLANDO VIDAS;-23,4467811;-46,8014945
955;21.850.758/0001-99 | ACARESP ASSOCIACAO DAS CASAS DE RECUPERACAO PARA DEPENDENTES QUIMICOS DO ESTADO DE SAO PAULO;-23,609916;-46,4900311
956;21.888.547/0001-45 | ASSOCIAÇÃO MOVIMENTO DE MORADIA POPULAR DO BRASIL;-23,4757276;-46,7045335
957;21.900.441/0001-10 | ASSOCIACAO COMUNITARIA DEBAIXO DO SOL;-23,447775;-46,7012117
958;21.925.902/0001-09 | ASSEMBLEIA DE DEUS MINISTERIO APOSTOLICO FOGO ARDENTE;-23,5349729;-46,4676487
959;21.947.519/0001-51 | PAROQUIA SÃO JOÃO PAULO II;-23,6871584;-46,6416659
960;21.964.601/0001-94 | CCZL - COMUNIDADE CRISTÃO NA ZONA LESTE;-23,5648429;-46,5479737
961;21.987.617/0001-12 | ASSOCIAÇÃO BENEFICENTE FOLHINHAS VERDES;-23,5859243;-46,3817073
962;22.025.964/0001-27 | ASSOCIAÇÃO COMUNITÁRIA CRESCENDO NA GRAÇA E NO CONHECIMENTO;-23,4806721;-46,3822405
963;22.085.925/0001-15 | ASSOCIAÇÃO REDE CORAÇÃO DE MÃE;-23,568513;-46,4070132
964;22.153.922/0001-71 | ASSOCIACAO BENEFICENTE MAO NA MASSA;-23,7237678;-46,6962796
965;22.163.880/0001-50 | INSTITUTO TIGER DE DESENVOLVIMENTO DA EDUCAÇÃO, CULTURA, ESPORTE E EDUCAÇÃO ;-23,5674953;-46,5595632
966;22.181.228/0001-68 | ASSOCIAÇÃO AMIGOS DO BAIRRO NOVA CONQUISTA;-23,7892786;-46,7161594
967;22.223.343/0001-58 | ASSOCIAÇÃO REDE ACESSIBILIDADE;-23,7336177;-46,7456944
968;22.225.135/0001-98 | ASSOCIAÇÃO ESPORTIVA AMIGOS DA FREGUESIA;-23,499823;-46,693084
969;22.225.146/0001-78 | ASSOCIAÇÃO ESPORTIVA AMIGOS DA RUMAICA;-23,4996617;-46,6929678
970;22.225.160/0001-71 | CLUBE DA COMUNIDADE CURTIBALL;-23,499823;-46,693084
971;22.227.741/0001-42 | ASSOCIAÇÃO BENEFICENTE ANJOS DE OURO;-23,5298759;-46,395601
972;22.299.832/0001-93 | ASSOCIACAO AVALANCHE PENTECOSTAL;-23,502588;-46,4313693
973;22.386.727/0001-91 | ASSOCIAÇÃO FILANTRÓPICA FLORYPA É AMOR;-23,4583348;-46,6962098
974;22.455.743/0001-99 | ASSEMBLÉIA DE DEUS MINISTÉRIO IGREJA MISSIONÁRIA JESUS CRISTO É O SENHOR;-23,6845759;-46,7792712
975;22.497.213/0001-03 | IGREJA ASSEMBLEIA DE DEUS MINISTERIO PROFETICO A PRESENÇA DE DEUS;-23,545668;-46,4329082
976;22.552.274/0001-26 | ASSOCIAÇÃO COMUNITÁRIA DAS ORGANIZAÇÕES DOS MOVIMENTOS DE MORADIA E MUTUÁRIOS DO ESTADO DE SÃO PAULO;-23,4454846;-46,7115105
977;22.575.653/0001-31 | IGREJA EVANGÉLICA ASSEMBLÉIA DE DEUS MINISTÉRIO DE PRAIA GRANDE;-23,4830799;-46,412818
978;22.577.187/0001-23 | AAP - ASSOCIAÇÃO AMIGOS DO PEDREIRA;-23,4816751;-46,6517963
979;22.585.105/0001-92 | ASSOCIACAO FORCA E CONSCIENCIA UNIAO PELA VIRTUDE E DESENVOLVIMENTO HUMANO;-23,5439844;-46,7539907
980;22.596.797/0001-74 | ASSOSSIAÇÃO NELIA MABEL DE ESPORTES E LAZER;-23,5050117;-46,3795758
981;22.596.801/0001-02 | ESPAÇO COMUNITARIO NELIA MABEL;-23,504261;-46,38437
982;22.600.160/0001-04 | INSTITUTO EDUCACIONAL MAR DE SABER;-23,4938671;-46,4059608
983;22.634.404/0001-70 | ASSOCIAÇÃO BENEFICIENTE ABRAÇO FORTE;-23,5874471;-46,4021185
984;22.710.718/0001-04 | INSTITUTO PROJETO ALMAS;-23,4610276;-46,6759446
985;22.758.552/0001-04 | CEMESP - CENTRO DE EDUCAÇÃO METROPOLITANO DO ESTADO DE ESTADO DE SÃO PAULO;-23,4674827;-46,6083173
986;22.885.157/0001-84 | IGREJA CRISTÃ PENTECOSTAL RENOVO DE JUSTIÇA;-23,5728917;-46,5121913
987;22.890.912/0001-19 | IGREJA EVANGELICA JESUS O REI DAS NACOES - MINISTERIO DOS SANTOS;-23,5352129;-46,4851812
988;22.893.912/0001-72 | ASSOCIAÇÃO COMANDO DE RESERVISTAS DE AERONÁUTICA;-23,8770285;-46,7594507
989;22.917.607/0001-73 | INSTITUTO AMIGO BENFEITOR ÁGAPE;-23,55263;-46,4388079
990;22.933.789/0001-76 | ASSOCIACAO LIFE BRASIL;-23,5251989;-46,4061977
991;22.942.687/0001-17 | INCAPS - INSITUTO COUNIDADE & ACAO EM PROL SOCIAL;-23,67483;-46,74655
992;22.955.786/0003-03 | IGREJA MINISTERIO NOVA VIDA EM CRISTO;-23,5215063;-46,3954075
993;22.956.984/0001-11 | ASSOCIACAO TRABALHO COMUNITARIO DE VILA ITAIM E ADJACENCIAS;-23,491599;-46,393118
994;22.986.331/0001-85 | CASA DE AÇÃO SOCIAL E APOIO A FAMILIA GENTE FELIZ;-23,490144;-46,4249788
995;22.987.782/0001-37 | ASSOCIAÇÃO OCUPAÇÃO JARDIM UNIÃO;-23,7787481;-46,7084406
996;23.072.871/0001-16 | ASSEMBLEIA DE DEUS SEJA BEM VINDO MINISTÉRIO PASTOR EDUARDO;-23,5190794;-46,4590717
997;23.102.382/0001-60 | ASSOCIACAO BENEFICENTE MANA XV DE NOVEMBRO;-23,6056601;-46,5138159
998;23.141.684/0001-47 | INSTITUTO FENIX VIDA E LUZ;-23,7594339;-46,7050662
999;23.229.190/0001-19 | ASSOCIAÇÃO GUERREIROS DO REI;-23,6738562;-46,7384616
1000;23.329.234/0001-82 | ASSOCIAÇÃO POVO EM AÇÃO OLIMPIO DA SILVA MATOS;-23,6728465;-46,7936886
1001;23.340.976/0001-09 | INSTITUTO SOCIAL BRASILEIRO PEQUENOS GRANDES PASSOS -ISBRAPE;-23,4775946;-46,686663
1002;23.341.429/0001-48 | ASSOCIACAO BENEFICENTE AMANHECER;-23,5373087;-46,4199149
1003;23.360.518/0001-31 | ASSOCIAÇÃO UNIÃO DAS MULHERES DO JARDIM SÃO CARLOS - AUM;-23,5531958;-46,413489
1004;23.429.520/0001-10 | IGREJA DO EVANGELHO RESTAURANDO VIDAS MINISTERIO IERV;-23,4359556;-46,7885656
1005;23.457.837/0001-60 | ASSOCIACAO DOS CAVALEIROS, CHARRETEIROS E MULADEIROS DE PARELHEIROS E COLONIA - ACCM;-23,8875601;-46,7263966
1006;23.468.307/0001-17 | NOVA GERAÇÃO COMUNIDADE EVANGÉLICA;-23,5642393;-46,5834414
1007;23.491.676/0001-20 | IGREJA PENTECOSTAL JESUS É O CAMINHO E A PORTA DA SALVAÇÃO;-23,4459818;-46,5865667
1008;23.512.614/0001-58 | ASSOCIACAO UNIDOS DO SETOR G;-23,5953519;-46,397527
1009;23.540.741/0001-60 | INSTITUTO DE ESPORTE CIDADANIA ESTRELA DA AMANHÃ;-23,4691815;-46,6798064
1010;23.543.624/0001-50 | GREMIO RECREATIVO JARDIM SHANGRILA;-23,4269771;-46,7263291
1011;23.562.765/0001-10 | ASSOCIAÇÃO POVO EM AÇÃO PELA QUALIDADE SOCIAL;-23,6782296;-46,7931203
1012;23.564.003/0001-53 | IGREJA EVANGELICA TOCHA DE FOGO;-23,573353;-46,3967301
1013;23.568.823/0001-13 | ASSOCIACAO DE MORADIA E AÇÃO SOCIAL PORTAS ABERTAS AMASPA;-23,7702652;-46,7149716
1014;23.585.744/0001-10 | ASSOCIAÇÃO BENEFICENTE VAZ;-23,5827305;-46,5302692
